family,genus,scientificName,speciesCode_Synonym,isCurrent,currentScientificName,currentScientificNameCode,primaryGrowthForm,primaryGrowthFormGroup,establishmentMeans,TSProfileID,scientificNameAuthorship,dcterms_rightsHolder,dcterms_rights,
Juncaginaceae,Cycnogeton,Triglochin microtuberosa,9253,false,Cycnogeton microtuberosum,15152,,,"Alive in NSW, Native",, (Aston) Mering & Kadereit,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Maundia,Maundia spp.,MAUN,true,Maundia spp.,MAUN,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Maundia,Maundia triglochinoides,3363,true,Maundia triglochinoides,3363,Forb,Forb (FG),"Alive in NSW, Native",10511,F. Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin calcitrapa,3364,true,Triglochin calcitrapa,3364,Forb,Forb (FG),"Alive in NSW, Native",,Hook.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin calcitrapum,10254,false,Triglochin calcitrapa,3364,Forb,Forb (FG),"Alive in NSW, Native",,Hook.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin centrocarpa,3365,true,Triglochin centrocarpa,3365,Forb,Forb (FG),"Alive in NSW, Native",,Hook.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin centrocarpum,10255,false,Triglochin centrocarpa,3365,Forb,Forb (FG),"Alive in NSW, Native",,Hook.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin dubia,3366,true,Triglochin dubia,3366,Forb,Forb (FG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin hexagona,3367,true,Triglochin hexagona,3367,Forb,Forb (FG),"Alive in NSW, Native",,J.M.Black,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin hexagonum,10253,false,Triglochin hexagona,3367,Forb,Forb (FG),"Alive in NSW, Native",,J.M.Black,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin isingiana,15262,true,Triglochin isingiana,15262,Forb,Forb (FG),"Alive in NSW, Native",,(J.M.Black) Aston,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin multifructa,9231,true,Triglochin multifructa,9231,Forb,Forb (FG),"Alive in NSW, Native",,Aston,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin nana,13142,false,Triglochin centrocarpa,3365,Forb,Forb (FG),"Alive in NSW, Native",,Hook.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin procera,3368,true,Triglochin procera,3368,Forb,Forb (FG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin procera var. dubia,6725,false,Triglochin dubia,3366,Forb,Forb (FG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin procera var. procera,7174,false,Triglochin procera,3368,Forb,Forb (FG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin procerum,9119,false,Triglochin procera,3368,Forb,Forb (FG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin procerum sens. lat.,14236,false,Triglochin procera,3368,Forb,Forb (FG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin procerum sens. lat.,13669,false,Triglochin procera,3368,Forb,Forb (FG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin rheophila,9232,true,Triglochin rheophila,9232,Forb,Forb (FG),"Alive in NSW, Native",,Aston,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin sp. A,13143,true,Triglochin sp. A,13143,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin sp. B,13144,true,Triglochin sp. B,13144,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin spp.,TRIG,true,Triglochin spp.,TRIG,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin striata,3369,true,Triglochin striata,3369,Forb,Forb (FG),"Alive in NSW, Native",,Ruiz & Pav.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin striatum,10251,false,Triglochin striata,3369,Forb,Forb (FG),"Alive in NSW, Native",,Ruiz & Pav.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin turrifera,3370,true,Triglochin turrifera,3370,Forb,Forb (FG),"Alive in NSW, Native",,Ewart,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Juncaginaceae,Triglochin,Triglochin turriferum,10252,false,Triglochin turrifera,3370,Forb,Forb (FG),"Alive in NSW, Native",,Ewart,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Jungermanniaceae,Jamesoniella,Jamesoniella spp.,11554,true,Jamesoniella spp.,11554,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Jungermanniaceae,Jungermannia,Jungermannia spp.,11575,true,Jungermannia spp.,11575,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Ajuga,Ajuga australis,3371,true,Ajuga australis,3371,Forb,Forb (FG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Ajuga,Ajuga sp. aff. australis,11316,false,Ajuga australis,3371,Forb,Forb (FG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Ajuga,Ajuga spp.,AJUG,true,Ajuga spp.,AJUG,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Anisomeles,Anisomeles malabarica,14344,true,Anisomeles malabarica,14344,,,"Alive in NSW, Native",,(L.) R.Br. ex Sims,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Callicarpa,Callicarpa pedunculata,6240,true,Callicarpa pedunculata,6240,Shrub,Shrub (SG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Chloanthes,Chloanthes glandulosa,6241,true,Chloanthes glandulosa,6241,Shrub,Shrub (SG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Chloanthes,Chloanthes parviflora,6242,true,Chloanthes parviflora,6242,Shrub,Shrub (SG),"Alive in NSW, Native",,Walp.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Chloanthes,Chloanthes spp.,CHLA,true,Chloanthes spp.,CHLA,Shrub,Shrub (SG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Chloanthes,Chloanthes stoechadis,6243,true,Chloanthes stoechadis,6243,Shrub,Shrub (SG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Clerodendrum,Clerodendrum floribundum,6930,false,Clerodendrum floribundum var. floribundum,12201,Shrub,Shrub (SG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Clerodendrum,Clerodendrum floribundum var. floribundum,12201,true,Clerodendrum floribundum var. floribundum,12201,Shrub,Shrub (SG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Clerodendrum,Clerodendrum inerme,6244,true,Clerodendrum inerme,6244,Shrub,Shrub (SG),"Alive in NSW, Native",,(L.) Gaertn.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Clerodendrum,Clerodendrum spp.,CLER,true,Clerodendrum spp.,CLER,Tree,Tree (TG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Clerodendrum,Clerodendrum tomentosum,6484,true,Clerodendrum tomentosum,6484,Tree,Tree (TG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Clerodendrum,Clerodendrum tomentosum var. tomentosum,13145,false,Clerodendrum tomentosum,6484,Tree,Tree (TG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Dicrastylis,Dicrastylis lewellinii,6245,true,Dicrastylis lewellinii,6245,Shrub,Shrub (SG),"Alive in NSW, Native",,(F.Muell.) F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Dicrastylis,Dicrastylis verticillata,6246,true,Dicrastylis verticillata,6246,Shrub,Shrub (SG),"Alive in NSW, Native",,J.M.Black,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Gmelina,Gmelina leichhardtii,6247,true,Gmelina leichhardtii,6247,Tree,Tree (TG),"Alive in NSW, Native",,(F.Muell.) Benth.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Gmelina,Gmelina spp.,GMEL,true,Gmelina spp.,GMEL,Tree,Tree (TG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Hemigenia,Hemigenia cuneifolia,3375,true,Hemigenia cuneifolia,3375,Shrub,Shrub (SG),"Alive in NSW, Native",,Benth.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Hemigenia,Hemigenia purpurea,3376,true,Hemigenia purpurea,3376,Shrub,Shrub (SG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Lycopus,Lycopus australis,3380,true,Lycopus australis,3380,Forb,Forb (FG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Mentha,Mentha australis,3383,true,Mentha australis,3383,Forb,Forb (FG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Mentha,Mentha diemenica,3384,true,Mentha diemenica,3384,Forb,Forb (FG),"Alive in NSW, Native",,Spreng.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Mentha,Mentha grandiflora,14424,true,Mentha grandiflora,14424,,,"Alive in NSW, Native",,Benth.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Mentha,Mentha laxiflora,3385,true,Mentha laxiflora,3385,Forb,Forb (FG),"Alive in NSW, Native",,Benth.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Mentha,Mentha satureioides,3387,true,Mentha satureioides,3387,Forb,Forb (FG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Mentha,Mentha spp.,MENT,true,Mentha spp.,MENT,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Oncinocalyx,Oncinocalyx spp.,ONCI,true,Oncinocalyx spp.,ONCI,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Orthosiphon,Orthosiphon aristatus,10229,true,Orthosiphon aristatus,10229,Forb,Forb (FG),"Alive in NSW, Native",,(Blume) Miq.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Plectranthus,Plectranthus alloplectus,3391,true,Plectranthus alloplectus,3391,Forb,Forb (FG),"Alive in NSW, Native",10637,S.T. Blake,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Plectranthus,Plectranthus apreptus,3392,true,Plectranthus apreptus,3392,Forb,Forb (FG),"Alive in NSW, Native",,S.T.Blake,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Plectranthus,Plectranthus argentatus,3393,true,Plectranthus argentatus,3393,Forb,Forb (FG),"Alive in NSW, Native",,S.T.Blake,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Plectranthus,Plectranthus caldericola,15048,true,Plectranthus caldericola,15048,,,"Alive in NSW, Native",,P.I.Forst.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Plectranthus,Plectranthus cremnus,9050,true,Plectranthus cremnus,9050,Forb,Forb (FG),"Alive in NSW, Native",,B.J.Conn,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Plectranthus,Plectranthus graveolens,3396,true,Plectranthus graveolens,3396,Forb,Forb (FG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Plectranthus,Plectranthus nitidus,9051,true,Plectranthus nitidus,9051,Forb,Forb (FG),"Alive in NSW, Native",10638,P. Forst.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Plectranthus,Plectranthus parviflorus,3397,true,Plectranthus parviflorus,3397,Forb,Forb (FG),"Alive in NSW, Native",,Willd.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Plectranthus,Plectranthus scutellarioides,13150,true,Plectranthus scutellarioides,13150,Forb,Forb (FG),"Alive in NSW, Native",,(L.) R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Plectranthus,Plectranthus sp. Nundle,9846,true,Plectranthus sp. Nundle,9846,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Plectranthus,Plectranthus sp. Point Lookout,13151,true,Plectranthus sp. Point Lookout,13151,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Plectranthus,Plectranthus spp.,PLEC,true,Plectranthus spp.,PLEC,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Plectranthus,Plectranthus suaveolens,3398,true,Plectranthus suaveolens,3398,Forb,Forb (FG),"Alive in NSW, Native",,S.T.Blake,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Premna,Premna lignum-vitae,6253,true,Premna lignum-vitae,6253,Tree,Tree (TG),"Alive in NSW, Native",,(A.Cunn. ex Schauer) Piep.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Premna,Premna spp.,PREM,true,Premna spp.,PREM,Tree,Tree (TG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Premna,Vitex lignum-vitae,14454,false,Premna lignum-vitae,6253,Tree,Tree (TG),"Alive in NSW, Native",,(A.Cunn. ex Schauer) Piep.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Plectranthus cruciflora,3395,false,Prostanthera cruciflora,6926,Shrub,Shrub (SG),"Alive in NSW, Native",,J.H.Willis,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera askania,9885,true,Prostanthera askania,9885,Shrub,Shrub (SG),"Alive in NSW, Native",10671,B.J. Conn,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera aspalathoides,3399,true,Prostanthera aspalathoides,3399,Shrub,Shrub (SG),"Alive in NSW, Native",,A.Cunn. ex Benth.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera caerulea,3400,true,Prostanthera caerulea,3400,Shrub,Shrub (SG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera campbellii,13152,true,Prostanthera campbellii,13152,Shrub,Shrub (SG),"Alive in NSW, Native",,F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera cineolifera,3401,true,Prostanthera cineolifera,3401,Shrub,Shrub (SG),"Alive in NSW, Native",10672,R. Baker & H.G. Smith,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera conniana,14697,true,Prostanthera conniana,14697,,,"Alive in NSW, Native",,T.C.Wilson ,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera cruciflora,6926,true,Prostanthera cruciflora,6926,Shrub,Shrub (SG),"Alive in NSW, Native",,J.H.Willis,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera cryptandroides,3402,false,Prostanthera cryptandroides subsp. cryptandroides,10745,Shrub,Shrub (SG),"Alive in NSW, Native",10673,Cunn. ex Benth.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera cryptandroides subsp. cryptandroides,10745,true,Prostanthera cryptandroides subsp. cryptandroides,10745,Shrub,Shrub (SG),"Alive in NSW, Native",10673,Cunn. ex Benth.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera cryptandroides subsp. euphrasioides,10746,true,Prostanthera cryptandroides subsp. euphrasioides,10746,Shrub,Shrub (SG),"Alive in NSW, Native",,(Benth.) B.J.Conn,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera cuneata,3403,true,Prostanthera cuneata,3403,Shrub,Shrub (SG),"Alive in NSW, Native",,Benth.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera decussata,8256,true,Prostanthera decussata,8256,Shrub,Shrub (SG),"Alive in NSW, Native",,F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera densa,3404,true,Prostanthera densa,3404,Shrub,Shrub (SG),"Alive in NSW, Native",10676,A.A. Ham.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera denticulata,3405,true,Prostanthera denticulata,3405,Shrub,Shrub (SG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera discolor,3406,true,Prostanthera discolor,3406,Shrub,Shrub (SG),"Alive in NSW, Native",10677,R. Baker,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera empetrifolia,3407,false,Prostanthera scutellarioides,3430,Shrub,Shrub (SG),"Alive in NSW, Native",,(R.Br.) Briq.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera euphrasioides,3408,false,Prostanthera cryptandroides subsp. euphrasioides,10746,Shrub,Shrub (SG),"Alive in NSW, Native",,(Benth.) B.J.Conn,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera gilesii,14695,true,Prostanthera gilesii,14695,Shrub,Shrub (SG),"Alive in NSW, Native",20332,Althofer ex B.J.Conn & T.C.Wilson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera granitica,3409,true,Prostanthera granitica,3409,Shrub,Shrub (SG),"Alive in NSW, Native",,Maiden & Betche,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera hindii,9886,true,Prostanthera hindii,9886,Shrub,Shrub (SG),"Alive in NSW, Native",,B.J.Conn,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera hirtula,3410,true,Prostanthera hirtula,3410,Shrub,Shrub (SG),"Alive in NSW, Native",,F.Muell. ex Benth.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera howelliae,3411,true,Prostanthera howelliae,3411,Shrub,Shrub (SG),"Alive in NSW, Native",,Blakely,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera incana,3412,true,Prostanthera incana,3412,Shrub,Shrub (SG),"Alive in NSW, Native",,A.Cunn. ex Benth.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera incisa,3413,true,Prostanthera incisa,3413,Shrub,Shrub (SG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera incisa var. incisa,11964,false,Prostanthera incisa,3413,Shrub,Shrub (SG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera incisa var. pubescens,13153,false,Prostanthera incisa,3413,Shrub,Shrub (SG),"Alive in NSW, Native",,R.Br.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera junonis,9884,true,Prostanthera junonis,9884,Shrub,Shrub (SG),"Alive in NSW, Native",10678,B.J. Conn,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera lanceolata,3414,true,Prostanthera lanceolata,3414,Shrub,Shrub (SG),"Alive in NSW, Native",,Domin,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera lasianthos,3415,true,Prostanthera lasianthos,3415,Shrub,Shrub (SG),"Alive in NSW, Native",,Labill.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera lasianthos var. subcoriacea,12494,true,Prostanthera lasianthos var. subcoriacea,12494,Shrub,Shrub (SG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Lamiaceae,Prostanthera,Prostanthera lasianthos variant 'Girraween/Polblue',12496,true,Prostanthera lasianthos variant 'Girraween/Polblue',12496,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
